CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,301110336,0,110,0,0,301.31,384,[110 96 6 0 0 0 0 0 0 0 0 0 -3 6 -5 7 -10 8 -13 8 -4 5 -10 4 -4 6 -13 5 -9 7 -10 4 -11 3 -11 4 -5 0 -9 2 -11 5 -10 3 -9 2 -8 2 -11 -3 -5 0 -9 2 -8 2 -12 3 -6 -3 -11 1 -11 1 0 0 -13 -2 -9 -3 -8 -3 -5 -6 -11 -2 -8 -6 -11 -4 -9 -5 -14 3 -6 -2 -11 0 -12 2 -13 2 -7 0 -8 -5 -15 -10 -7 -2 -8 -4 -11 -6 -15 -1 -4 0 -6 -5 -5 -2 -9 -2 -7 -1 -10 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,301120290,0,110,0,0,301.32,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 5 -9 3 -7 1 -15 4 -12 6 -14 1 -14 2 -12 2 -11 -1 -8 1 -8 2 -9 -2 -14 -4 -5 -3 -5 0 -6 1 -11 1 -10 2 -17 0 -7 1 -7 -1 -4 -2 -8 -4 -10 2 -13 -3 -10 -2 0 0 -8 -6 -5 -1 -8 -1 -6 -2 -14 0 -10 0 -7 0 -8 1 -8 -2 -10 5 -9 -1 -7 0 -9 -6 -9 -2 -12 4 -12 0 -11 -1 -13 -7 -9 7 -6 -1 -9 -3 -10 -5 -13 1 -12 -2 -10 -3 -15 2 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,301135066,0,110,0,0,301.335,384,[110 96 6 0 0 0 0 0 0 0 0 0 -3 6 -9 6 -8 7 -9 2 -2 7 -7 7 -12 7 -11 4 -7 4 -8 8 -7 2 -13 7 -7 5 -6 3 -7 4 -10 1 -9 7 -7 3 -7 8 -8 2 -8 2 -2 5 -5 3 -3 7 -7 5 -3 9 0 0 -6 9 -4 1 -7 5 -1 7 -11 5 -5 5 -8 8 -2 3 -5 8 -2 13 -3 12 -3 6 -1 6 -4 5 -1 5 -2 8 -2 9 0 9 -2 8 0 8 0 11 1 13 -2 10 -4 13 -2 10 -1 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-89,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,301149671,0,110,0,0,301.349,384,[110 96 6 0 0 0 0 0 0 0 0 0 4 2 5 7 10 7 1 7 4 8 1 9 2 10 1 7 5 11 0 6 0 8 4 10 4 7 4 8 -3 7 -1 4 1 6 0 10 4 10 3 11 4 10 2 15 1 7 0 5 3 5 3 5 0 0 5 9 5 6 5 9 3 11 1 10 0 8 2 5 5 9 5 10 9 7 4 8 2 8 9 10 8 10 1 5 5 10 8 6 8 8 0 4 9 10 10 6 8 7 2 3 8 2 2 6 12 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-89,11,0,0,0,0,0,0,0,0,0,-97,0,6,1,301168683,0,110,0,0,301.368,128,[110 96 6 0 0 0 0 0 0 0 0 0 5 6 7 7 11 8 12 1 7 7 6 9 6 3 8 7 14 14 6 14 10 10 9 12 6 5 8 4 9 9 10 8 9 5 12 8 5 8 5 9 6 4 14 12 6 9 4 9 8 7 5 8 0 0 7 6 9 6 10 14 11 8 7 5 9 8 5 -1 5 9 11 4 13 12 13 6 8 6 12 3 13 8 12 9 15 4 16 4 15 5 5 0 15 8 12 7 14 5 12 8 9 6 10 5 13 5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-91,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,301180671,0,110,0,0,301.38,384,[110 96 6 0 0 0 0 0 0 0 0 0 -9 4 -7 4 -8 4 -5 9 -7 2 -11 2 -11 1 -7 -7 -13 -4 -10 2 -10 0 -12 3 -9 -4 -12 -3 -12 -3 -8 0 -8 -5 -11 -5 -14 0 -8 0 -9 1 -7 -2 -7 -4 -11 -4 -12 -7 -5 -7 0 0 -8 -6 -10 -3 -13 2 -10 -4 -11 -4 -5 -4 -12 -8 -10 -3 -11 -5 -11 -3 -11 -2 -8 -1 -10 -3 -7 -6 -8 -4 -12 -8 -11 -10 -8 -6 -12 -7 -8 -7 -5 -5 -7 -8 -9 -8 -8 -8 -5 -8 -14 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,301193352,0,110,0,0,301.393,384,[110 96 6 0 0 0 0 0 0 0 0 0 5 -8 7 -2 3 -9 7 -4 6 -11 4 -10 5 -4 4 -10 6 -13 4 -7 3 -8 5 -9 6 -9 10 -10 4 -3 6 -5 7 -9 4 -7 6 -10 9 -12 6 -8 5 -11 7 -7 2 -7 5 -11 7 -10 0 0 2 -9 5 -6 4 -13 2 -9 5 -6 2 -17 8 -12 8 -10 8 -9 3 -10 5 -13 4 -10 5 -9 -1 -11 -2 -13 -3 -9 3 -11 1 -14 2 -18 -1 -10 -3 -14 0 -16 -1 -14 2 -10 0 -11 -4 -10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,301204042,0,110,0,0,301.403,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 3 -8 4 -7 3 -11 2 -12 3 -8 8 -7 -4 -11 2 -13 1 -8 1 -13 -1 -15 2 -16 -5 -10 4 -8 3 -11 1 -13 0 -10 1 -13 -1 -7 -1 -7 -7 -14 -3 -11 0 -11 -2 -10 -4 -12 -4 0 0 -14 -5 -12 -7 -14 -8 -9 -3 -7 -4 -9 -7 -10 -6 -5 0 -13 -6 -9 -4 -15 -6 -9 -1 -10 -5 -16 -4 -11 -4 -11 -9 -9 -4 -15 -7 -7 -6 -11 -8 -11 -6 -8 -10 -10 -5 -10 -7 -13 -3 -9 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,301219354,0,110,0,0,301.419,384,[110 96 6 0 0 0 0 0 0 0 0 0 -12 -2 -14 -6 -6 -3 -11 -5 -7 -1 -9 -7 -8 -3 -5 -6 -7 -11 -12 -2 -9 -5 -11 -4 -10 -4 -10 -8 -5 -2 -8 -5 -9 -6 -10 -5 -7 -5 -13 -1 -6 -5 -10 -1 -5 -4 -7 -3 -7 -5 -4 1 0 0 -10 -6 -12 -6 -9 -4 -11 -1 -10 -8 -12 -4 -6 -3 -12 2 -14 -7 -14 -3 -18 -5 -9 -1 -12 -5 -12 -3 -14 -3 -13 -6 -11 -1 -9 -3 -13 -1 -11 -5 -10 -4 -13 -4 -8 -1 -12 -2 -16 -8 -15 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-90,11,1,0,1,1,1,0,0,0,0,-97,0,6,1,301230681,0,110,0,0,301.43,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 12 2 11 3 3 -1 9 6 2 -3 8 -1 6 -2 4 2 14 3 11 1 9 -9 14 -4 11 3 12 -2 8 -1 10 -3 14 -3 7 -4 9 -3 10 -2 3 -1 8 -5 6 -3 6 -1 10 -2 4 0 0 -4 6 -1 11 -1 13 -9 9 -3 10 -5 13 -5 6 -3 11 -3 8 -4 6 -1 7 -1 6 -3 11 -1 14 -6 5 -7 10 -6 7 -4 10 -6 13 -4 7 -4 6 -5 14 -2 13 2 14 -1 10 0 13 0 0 0 0 0 0 0 0 0 0 ]
