type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,AC:0B:FB:26:85:8D,-88,11,1,0,1,1,1,0,0,0,0,-98,0,6,1,16290602,0,110,0,0,16.4895,384,[110 96 6 0 0 0 0 0 0 0 0 0 -10 -2 -9 -4 -9 -6 -10 -5 -15 -3 -7 -6 -8 -7 -6 -4 -7 -5 -11 -8 -8 -7 -13 -5 -8 -7 -3 -9 -4 -10 -12 -8 -10 -10 -9 -7 -5 -6 -7 -6 -4 -7 -10 -11 -7 -6 0 -5 -7 -9 -6 -5 0 0 -4 -7 -7 -1 -12 -6 -8 -9 -7 -6 -5 -9 -5 -6 -8 -8 -8 -9 -7 -12 -6 -12 -7 -8 -8 -7 -9 -11 -12 -4 -12 -1 -6 -6 -9 -6 -10 -7 -12 -7 -8 -7 -9 -8 -6 -10 -8 -4 -8 -1 -13 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-89,11,1,0,1,1,1,0,0,0,0,-98,0,6,1,16303528,0,110,0,0,16.5025,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 5 8 4 5 7 8 4 7 6 2 11 4 9 7 12 6 8 2 11 6 11 7 8 5 12 -5 10 3 7 -2 9 0 11 0 11 2 10 0 4 -1 11 0 10 2 9 -4 9 -2 7 1 10 0 0 -7 12 -3 11 -6 9 -10 6 -4 12 -1 8 -10 8 -5 10 -5 7 -6 9 -2 7 -6 4 -3 6 -5 5 -7 4 -10 10 -11 8 -5 10 -8 6 -9 8 -8 7 -7 3 -3 3 -5 7 -8 2 -8 10 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-87,11,1,0,1,1,1,0,0,0,0,-98,0,6,1,16317649,0,110,0,0,16.5166,384,[110 96 6 0 0 0 0 0 0 0 0 0 -12 2 -17 1 -14 1 -7 0 -12 -1 -10 -5 -9 -5 -10 -4 -13 -2 -9 -2 -12 -4 -11 -5 -9 -11 -15 -5 -12 -8 -15 -11 -13 -4 -4 -5 -10 -8 -11 -7 -9 -9 -4 -6 -11 -6 -9 -7 -7 -9 -10 -6 0 0 -7 -5 -16 -5 -6 -6 -9 -7 -7 -7 -10 -10 -9 -2 -7 -6 -5 -5 -10 -13 -11 -13 -13 -7 -9 -4 -10 -8 -7 -6 -4 -9 -9 -7 -10 -6 -8 -6 -7 -11 -4 -10 -7 -1 -8 -6 -13 -11 -8 -5 -13 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-88,11,1,0,1,1,1,0,0,0,0,-98,0,6,1,16325304,0,110,0,0,16.5252,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 -8 -10 -9 -4 -4 -7 -10 -6 -14 -7 -16 -12 -5 -7 -9 -6 -6 -5 -12 -12 -14 -7 -11 -12 -10 -10 -9 -7 -8 -4 -8 -4 -8 -7 -9 -10 -8 -4 -9 -3 -8 -3 -12 -11 -13 -6 -8 -9 -9 -5 -11 0 0 -4 -7 -10 -11 -8 -8 -3 -8 -2 -7 -8 -8 -3 -11 -7 -7 -5 -13 -5 -7 -7 -7 -9 -4 -12 -7 -6 -9 -12 -5 -3 -7 -5 -2 -10 -6 -8 -7 -7 -8 -10 -4 -8 -15 -4 -6 -8 -9 -8 -3 -5 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-88,11,1,0,1,1,1,0,0,0,0,-98,0,6,1,16336350,0,110,0,0,16.5356,384,[110 96 6 0 0 0 0 0 0 0 0 0 -7 12 -5 12 -10 9 -5 13 -7 13 -8 9 -6 10 -8 8 -7 7 -5 7 -7 8 -5 14 -11 8 -9 5 -9 12 -9 9 -7 7 -10 7 -8 6 -8 6 -6 6 -5 7 -2 4 -7 10 -4 8 -6 12 0 0 -1 7 -4 12 -2 12 -3 11 -4 5 -5 8 -8 5 -7 5 -2 6 -4 11 -2 11 -3 8 2 13 -5 10 -5 12 -6 9 0 12 0 12 -3 8 0 13 -2 10 0 13 1 12 -1 9 2 13 1 7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-88,11,1,0,1,1,1,0,0,0,0,-98,0,6,1,16348776,0,110,0,0,16.5479,384,[110 96 6 0 0 0 0 0 0 0 0 0 8 8 11 4 11 4 13 8 9 3 8 9 13 10 2 11 8 8 7 6 9 6 9 11 10 8 8 10 4 7 7 9 12 8 1 9 6 10 4 9 9 9 3 6 3 5 5 9 6 6 5 14 0 0 4 10 3 5 6 12 7 5 4 5 4 14 4 5 5 5 2 9 7 11 9 2 9 6 6 7 8 8 4 10 6 3 9 4 9 6 4 5 8 7 9 10 7 6 5 7 5 6 9 8 11 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-87,11,1,0,1,1,1,0,0,0,0,-98,0,6,1,16354726,0,110,0,0,16.5553,384,[110 96 6 0 0 0 0 0 0 0 0 0 -1 -17 -4 -9 -6 -13 -5 -17 -3 -16 -4 -14 0 -9 -10 -16 -3 -14 4 -6 0 -15 -5 -13 -5 -16 -3 -15 -5 -16 -3 -6 1 -13 -1 -10 3 -18 -3 -9 7 -15 -1 -14 0 -12 -2 -10 -3 -16 -1 -13 0 0 0 -12 -1 -6 0 -9 -5 -9 0 -12 1 -7 1 -15 -2 -11 0 -11 -5 -6 -4 -5 -2 -8 -4 -5 -8 -14 -4 -12 -4 -14 -3 -16 -6 -8 -5 -10 1 -12 -5 -7 -6 -9 -4 -2 -6 -12 -8 -7 -4 -15 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-87,11,1,0,1,1,1,0,0,0,0,-98,0,6,1,16369716,0,110,0,0,16.5688,384,[110 96 6 0 0 0 0 0 0 0 0 0 -15 -11 -8 -6 -4 -8 -7 -14 -5 -11 -8 -12 -8 -16 -7 -10 -12 -12 -4 -10 -5 -9 -10 -6 -11 -10 -2 -12 -5 -9 -11 -7 -4 -11 -9 -7 -10 -10 -9 -8 -9 -8 -6 -7 -8 -12 -11 -6 -10 -8 -13 -12 0 0 -10 -4 -6 -6 -11 -15 -7 -8 -8 -4 -9 -7 -11 -4 -9 -7 -6 -4 -8 -8 -9 -3 -10 -5 -10 -3 -14 -8 -11 -1 -13 1 -12 -3 -12 -3 -13 -3 -17 -10 -12 -5 -12 -1 -7 6 -9 -1 -13 3 -12 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-88,11,1,0,1,1,1,0,0,0,0,-98,0,6,1,16380419,0,110,0,0,16.5794,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 6 2 7 3 9 6 14 0 13 1 8 1 8 -3 11 -1 12 4 12 1 10 1 13 3 13 2 11 -1 12 2 11 1 11 0 13 -4 9 -1 8 -4 7 -2 7 -2 8 3 9 3 10 0 10 0 0 -3 9 -1 12 3 9 0 11 2 10 -1 8 5 10 7 5 4 10 1 8 1 6 4 11 3 9 4 13 2 9 3 13 3 7 4 10 3 11 4 10 5 9 9 8 4 14 7 11 8 12 8 13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,AC:0B:FB:26:85:8D,-86,11,0,0,0,0,0,0,0,0,0,-98,0,6,1,16392516,0,110,0,0,16.5916,128,[110 96 6 0 0 0 0 0 0 0 0 0 13 13 10 9 7 9 3 12 3 10 9 11 3 13 1 13 -1 15 -1 15 1 16 2 14 -4 16 -2 14 3 11 1 11 -4 16 0 17 -7 13 -6 11 -1 13 -4 7 -5 15 -6 14 0 12 -3 16 0 0 -5 13 2 10 -5 15 -2 10 -3 13 -5 11 -1 16 0 8 -8 10 -7 16 -2 13 -6 15 -6 10 -4 10 -6 16 -3 9 -1 19 -3 10 -6 12 -4 12 -5 15 -8 16 -6 11 -3 14 -7 16 2 16 0 0 0 0 0 0 0 0 0 0 ]
